DR_NO,AREA,AREA NAME,Rpt Dist No,LOCATION,Cross Street,LAT,LON
231515940,15,N Hollywood,1588,3400 FLOYD TR,,34.134,-118.3441
230517182,5,Harbor,561,900 S ELLERY DR,,33.7365,-118.3108
231014038,10,West Valley,1043,18600 COLLINS ST,,34.1745,-118.5384
231715164,17,Devonshire,1754,10200 ETIWANDA AV,,34.2555,-118.5323
230301092,3,Southwest,398,42ND PL,FIGUEROA ST,34.0062,-118.2827
231306183,13,Newton,1393,6900 S MAIN ST,,33.9786,-118.2761
230404883,4,Hollenbeck,422,2300 WORKMAN ST,,34.0719,-118.2144
231517949,15,N Hollywood,1522,13100 VANOWEN ST,,34.194,-118.4181
231317214,13,Newton,1375,1300 E 57TH ST,,33.9911,-118.2521
231110519,11,Northeast,1141,1700 N VERMONT AV,,34.1095,-118.2958
230508134,5,Harbor,519,1400 E PACIFIC COAST HY,,33.7974,-118.2372
231916994,19,Mission,1913,14700 POLK ST,,34.3089,-118.4613
230319328,3,Southwest,361,4800 LINSCOTT PL,,34.0188,-118.3504
230218147,2,Rampart,221,300 N BERENDO ST,,34.077,-118.2944
231517691,15,N Hollywood,1543,5300 BELLINGHAM AV,,34.1667,-118.3993
232113009,21,Topanga,2107,8300 VARIEL AV,,34.2199,-118.5929
232006809,20,Olympic,2025,400 S ALEXANDRIA AV,,34.0672,-118.2979
230604077,6,Hollywood,647,1500 GORDON ST,,34.098,-118.3197
230406612,4,Hollenbeck,456,2700 WINTER ST,,34.0491,-118.2016
231013203,10,West Valley,1023,WILBUR AV,HART ST,34.1975,-118.545
231708373,17,Devonshire,1751,21700 DEVONSHIRE ST,,34.2572,-118.6017
232010275,20,Olympic,2001,5100 MAPLEWOOD AV,,34.0803,-118.3135
231812728,18,Southeast,1802,100 E 87TH PL,,33.9581,-118.2739
231011052,10,West Valley,1063,5500 RESEDA BL,,34.1701,-118.536
231017711,10,West Valley,1018,7600 DENSMORE AV,,34.2085,-118.4771
232018613,20,Olympic,2019,100 S COMMONWEALTH AV,,34.0735,-118.2856
230401522,4,Hollenbeck,497,ORME,OLYMPIC,34.0234,-118.2177
231608287,16,Foothill,1639,10400 HAINES CANYON AV,,34.2591,-118.2815
231608289,16,Foothill,1658,7000 GREELEY ST,,34.2489,-118.2839
231516678,15,N Hollywood,1504,11700 RUNNYMEDE ST,,34.2057,-118.3878
231318385,13,Newton,1322,2600 TRINITY ST,,34.0224,-118.2633
231808757,18,Southeast,1846,11300 SUCCESS AV,,33.9308,-118.2493
232113108,21,Topanga,2177,5500 CANOGA AV,,34.1699,-118.5974
230205052,2,Rampart,217,1900 KENT ST,,34.074,-118.2638
231510771,15,N Hollywood,1557,10800 HESBY ST,,34.1617,-118.3659
230219884,2,Rampart,257,1400 W 6TH ST,,34.0563,-118.2673
232104113,21,Topanga,2104,8700 TOPANGA CANYON BL,,34.2283,-118.6038
231604230,16,Foothill,1602,12700 JUDD ST,,34.2794,-118.4097
232113033,21,Topanga,2132,7000 MIDDLESBURY RIDGE CIR,,34.1973,-118.6473
231716314,17,Devonshire,1753,10000 MASON AV,,34.252,-118.5798
231014459,10,West Valley,1039,6600 GAVIOTA AV,,34.1903,-118.4815
231704071,17,Devonshire,1701,20200 VIA MEDICI,,34.2942,-118.5735
231713433,17,Devonshire,1752,10100 DE SOTO AV,,34.2537,-118.5886
231310079,13,Newton,1331,200 E 28TH ST,,34.0228,-118.2686
231614625,16,Foothill,1602,12100 VAN NUYS BL,,34.2816,-118.4073
230908116,9,Van Nuys,979,13200 MOORPARK ST,,34.1536,-118.4181
231314662,13,Newton,1313,500 E 21ST ST,,34.0286,-118.2545
231714551,17,Devonshire,1782,19800 ACRE ST,,34.2306,-118.5645
231311157,13,Newton,1322,400 E ADAMS BL,,34.0234,-118.2654
230409311,4,Hollenbeck,457,2500 E CESAR E CHAVEZ AV,,34.0469,-118.2032
232112616,21,Topanga,2173,22800 DEL VALLE ST,,34.165,-118.6233
231819491,18,Southeast,1802,200 W 88TH ST,,33.9572,-118.2764
231607586,16,Foothill,1663,8900 HADDON AV,,34.2314,-118.3973
231811037,18,Southeast,1826,9500 COMPTON AV,,33.9507,-118.2461
231609072,16,Foothill,1663,12000 SHELDON ST,,34.2393,-118.3937
230914948,9,Van Nuys,932,14800 ERWIN ST,,34.1839,-118.4605
231713955,17,Devonshire,1782,19800 ACRE ST,,34.2306,-118.5645
231116603,11,Northeast,1146,2800 MARSH ST,,34.1042,-118.2487
231818373,18,Southeast,1841,600 W 113TH ST,,33.932,-118.2848
231017623,10,West Valley,1023,18900 GAULT ST,,34.1993,-118.5447
231708408,17,Devonshire,1791,20500 CHASE ST,,34.2246,-118.5798
231713629,17,Devonshire,1797,16400 PARTHENIA ST,,34.2284,-118.4895
230511112,5,Harbor,563,600 W 14TH ST,,33.7315,-118.2902
230219885,2,Rampart,236,2000 W 3RD ST,,34.0657,-118.268
231613027,16,Foothill,1663,8900 HADDON AV,,34.2314,-118.3973
231713400,17,Devonshire,1701,20100 JUBILEE WY,,34.2825,-118.5726
230405751,4,Hollenbeck,417,4200 MOONSTONE DR,,34.0792,-118.1954
231711663,17,Devonshire,1725,10500 NORTHRIDGE HILL DR,,34.261,-118.5615
231519444,15,N Hollywood,1545,5500 CARPENTER AV,,34.1703,-118.3911
231810134,18,Southeast,1836,10600 ANTWERP ST,,33.9397,-118.2484
231010982,10,West Valley,1047,5700 ENCINO AV,,34.1738,-118.5142
231704060,17,Devonshire,1767,18500 PRAIRIE ST,,34.2442,-118.5362
231708400,17,Devonshire,1713,11400 AMIGO AV,,34.2781,-118.54
231314433,13,Newton,1313,SAN PEDRO,WASHINGTON BL,34.0276,-118.2574
230414092,4,Hollenbeck,473,500 S BREED ST,,34.0396,-118.214
231519460,15,N Hollywood,1513,7100 BELLAIRE AV,,34.1994,-118.4094
230904481,9,Van Nuys,915,6900 KATHERINE AV,,34.1954,-118.4433
230410776,4,Hollenbeck,453,1800 PENNSYLVANIA AV,,34.048,-118.2181
230126178,1,Central,182,900 S HILL ST,,34.042,-118.2625
232112542,21,Topanga,2126,21200 LULL ST,,34.2097,-118.5945
230916150,9,Van Nuys,989,4500 WOODMAN AV,,34.153,-118.4312
230708610,7,Wilshire,721,8800 BURTON WY,,34.0735,-118.3828
230318982,3,Southwest,395,1900 W 43RD ST,,34.0055,-118.3138
232106560,21,Topanga,2175,5800 TOPANGA CANYON BL,,34.1732,-118.6152
231008975,10,West Valley,1078,5100 RUBIO AV,,34.1633,-118.4945
230506390,5,Harbor,563,1200 S GAFFEY ST,,33.7331,-118.2924
231614760,16,Foothill,1675,9100 DE GARMO AV,,34.2344,-118.3741
231611666,16,Foothill,1658,6800 GREELEY ST,,34.2486,-118.2794
230908661,9,Van Nuys,941,5900 N SEPULVEDA BL,,34.1778,-118.4662
231715086,17,Devonshire,1715,17900 MAYERLING ST,,34.2864,-118.522
230204067,2,Rampart,266,700 S UNION AV,,34.0531,-118.2738
231517566,15,N Hollywood,1547,11600 BURBANK BL,,34.1722,-118.3848
230412959,4,Hollenbeck,418,4200 PORTOLA AV,,34.0946,-118.1715
230125112,1,Central,182,900 S HILL ST,,34.042,-118.2625
231908276,19,Mission,1987,14000 CHASE ST,,34.2259,-118.4389
231111078,11,Northeast,1141,2000 N VERMONT AV,,34.1095,-118.2958
231517120,15,N Hollywood,1589,3600 BARHAM BL,,34.1362,-118.342
232007397,20,Olympic,2093,1900 S HARVARD BL,,34.04,-118.3043
230413502,4,Hollenbeck,418,4200 PORTOLA AV,,34.0946,-118.1715
230911475,9,Van Nuys,926,14000 HAMLIN ST,,34.1885,-118.4378
231516679,15,N Hollywood,1566,10800 LANDALE ST,,34.1513,-118.3664
231814352,18,Southeast,1834,900 E 108TH ST,,33.9383,-118.2587
230512612,5,Harbor,562,1100 W 15TH ST,,33.7306,-118.3012
230317039,3,Southwest,311,3300 LA CIENEGA BL,,34.0282,-118.372
231708375,17,Devonshire,1758,10000 COLLETT AV,,34.2524,-118.4837
231705504,17,Devonshire,1751,10100 HANNA AV,,34.2536,-118.6078
231705198,17,Devonshire,1701,20200 VIA MEDICI,,34.2942,-118.5735
230209595,2,Rampart,269,700 S UNION AV,,34.0539,-118.2712
231812794,18,Southeast,1805,400 E 92ND ST,,33.9529,-118.2673
231316013,13,Newton,1367,E 52ND ST,LONG BEACH AV,33.9957,-118.2434
231014010,10,West Valley,1041,5700 TOPEKA DR,,34.1745,-118.5461
231014517,10,West Valley,1094,18300 LAKE ENCINO DR,,34.1452,-118.5306
231014643,10,West Valley,1001,8200 VANALDEN AV,,34.2193,-118.5492
231612643,16,Foothill,1621,PAXTON ST,HADDON,34.2671,-118.4352
231014456,10,West Valley,1094,18300 LAKE ENCINO DR,,34.1452,-118.5306
231905211,19,Mission,1901,16600 FOOTHILL BL,,34.3197,-118.4926
231010957,10,West Valley,1083,4600 ARRIBA DR,,34.1545,-118.542
231604140,16,Foothill,1613,12600 PIERCE ST,,34.2758,-118.4052
231316011,13,Newton,1367,E 52ND ST,LONG BEACH AV,33.9957,-118.2434
231224967,12,77th Street,1283,1700 W CENTURY BL,,33.9455,-118.3068
231017621,10,West Valley,1034,18300 BESSEMER ST,,34.1811,-118.5317
231311103,13,Newton,1307,700 E 9TH ST,,34.0349,-118.2436
232111190,21,Topanga,2136,7500 ETON AV,,34.2065,-118.5955
232111397,21,Topanga,2102,8300 STARKLAND AV,,34.2204,-118.6459
230215159,2,Rampart,299,900 W 17TH ST,,34.0389,-118.2762
231012366,10,West Valley,1037,17300 GILMORE ST,,34.1877,-118.5101
231014069,10,West Valley,1065,5400 NEWCASTLE AV,,34.1687,-118.5244
232111705,21,Topanga,2146,6900 OWENSMOUTH AV,,34.1956,-118.6015
231006057,10,West Valley,1063,18600 BURBANK BL,,34.1724,-118.5388
231517690,15,N Hollywood,1543,5300 BELLINGHAM AV,,34.1667,-118.3993
232112954,21,Topanga,2177,21700 MARYLEE ST,,34.1753,-118.6015
231807032,18,Southeast,1821,800 W 102ND ST,,33.9438,-118.2894
230507651,5,Harbor,526,700 LAGOON AV,,33.7782,-118.2676
230405297,4,Hollenbeck,438,3000 DOORCHESTER AV,,34.0757,-118.1711
230410059,4,Hollenbeck,453,1800 PENNSYLVANIA AV,,34.048,-118.2181
231810210,18,Southeast,1824,700 E 98TH ST,,33.9475,-118.263
232011695,20,Olympic,2093,1900 S HARVARD BL,,34.04,-118.3043
231612044,16,Foothill,1653,12900 SUNBURST ST,,34.2524,-118.4138
231605461,16,Foothill,1621,10500 LAUREL CANYON BL,,34.261,-118.4345
231812733,18,Southeast,1862,12000 S SAN PEDRO ST,,33.9271,-118.276
231000656,10,West Valley,1063,18600 BURBANK BL,,34.1724,-118.5388
232112504,21,Topanga,2173,22800 DEL VALLE ST,,34.165,-118.6233
232004799,20,Olympic,2015,COUNCIL,BERENDO,34.0745,-118.2942
232116171,21,Topanga,2134,22000 GAULT ST,,34.1993,-118.6059
231109760,11,Northeast,1119,1300 LINDA ROSA AV,,34.1374,-118.1952
231716317,17,Devonshire,1767,9700 RESEDA BL,,34.2464,-118.5361
230612928,6,Hollywood,645,6800 HOLLYWOOD BL,,34.1016,-118.3387
231016699,10,West Valley,1039,6400 WOODLEY AV,,34.1866,-118.4836
231607333,16,Foothill,1645,10900 GLENOAKS BL,,34.2626,-118.4094
231806049,18,Southeast,1846,1400 E 112TH ST,,33.9327,-118.2502
231704401,17,Devonshire,1701,20200 VIA MEDICI,,34.2942,-118.5735
230321702,3,Southwest,399,4100 S FIGUEROA ST,,34.0094,-118.2827
231111514,11,Northeast,1127,400 NEWLAND ST,,34.1202,-118.185
231804644,18,Southeast,1842,100 W 113TH ST,,33.9321,-118.2739
230314308,3,Southwest,376,3900 LA SALLE AV,,34.0146,-118.3057
231006097,10,West Valley,1063,18600 BURBANK BL,,34.1724,-118.5388
231314435,13,Newton,1322,23RD ST,SAN PEDRO,34.0241,-118.2597
241604422,16,Foothill,1602,12200 PINNEY ST,,34.2856,-118.3987
232113064,21,Topanga,2177,5500 CANOGA AV,,34.1699,-118.5974
231015110,10,West Valley,1091,4500 TOTANA DR,,34.1513,-118.5619
231609979,16,Foothill,1643,13000 GLAMIS ST,,34.2574,-118.4159
230405594,4,Hollenbeck,438,2700 BUDAU AV,,34.0773,-118.1772
230405838,4,Hollenbeck,497,2900 SUSSEX LN,,34.0229,-118.2154
230314318,3,Southwest,311,2700 S COCHRAN AV,,34.0291,-118.3669
230204282,2,Rampart,217,1900 KENT ST,,34.074,-118.2638
230410022,4,Hollenbeck,459,400 N FRESNO ST,,34.0418,-118.1964
231913577,19,Mission,1918,12500 COMETA AV,,34.2967,-118.423
231609658,16,Foothill,1665,11200 SHELDON ST,,34.2532,-118.3746
231015940,10,West Valley,1003,18800 STAGG ST,,34.2111,-118.5425
231316012,13,Newton,1367,E 52ND ST,LONG BEACH AV,33.9957,-118.2434
231607590,16,Foothill,1622,10900 TAMARACK AV,,34.268,-118.4288
231605864,16,Foothill,1642,13000 GOLETA ST,,34.2536,-118.4194
231516752,15,N Hollywood,1566,10800 LANDALE ST,,34.1513,-118.3664
231514146,15,N Hollywood,1533,5700 LAUREL CANYON BL,,34.174,-118.3965
231225592,12,77th Street,1293,10400 S MANHATTAN PL,,33.9418,-118.3102
231517565,15,N Hollywood,1547,11600 BURBANK BL,,34.1722,-118.3848
230222877,2,Rampart,216,400 N CORONADO ST,,34.0732,-118.2728
231011111,10,West Valley,1011,19600 RUNNYMEDE ST,,34.206,-118.5602
230912775,9,Van Nuys,974,4600 KESTER AV,,34.1546,-118.4574
231314663,13,Newton,1313,500 E 21ST ST,,34.0286,-118.2545
231605341,16,Foothill,1681,8600 SHARP AV,,34.226,-118.4032
231701287,17,Devonshire,1701,20800 VERCELLI WY,,34.2767,-118.586
231904585,19,Mission,1924,15000 PADDOCK ST,,34.2968,-118.4596
231611786,16,Foothill,1641,10200 OMELVENY AV,,34.2553,-118.4241
241904192,19,Mission,1981,8800 ORION AV,,34.2301,-118.472
241905052,19,Mission,1964,14600 PLUMMER ST,,34.2427,-118.4502
242109046,21,Topanga,2157,20600 KITTRIDGE ST,,34.1905,-118.5824
240205671,2,Rampart,266,1800 W 8TH ST,,34.0534,-118.2745
241509776,15,N Hollywood,1516,11600 ARCHWOOD ST,,34.1922,-118.3845
241608142,16,Foothill,1653,12500 DEBELL ST,,34.2505,-118.4073
241908406,19,Mission,1954,10300 BURNET AV,,34.2573,-118.463
242104695,21,Topanga,2157,6600 DE SOTO AV,,34.1901,-118.5884
240309995,3,Southwest,361,4000 NICOLET AV,,34.0171,-118.3531
241404334,14,Pacific,1473,7400 W 80TH ST,,33.9638,-118.4261
242108727,21,Topanga,2139,7400 PENFIELD AV,,34.2047,-118.569
241508092,15,N Hollywood,1504,12000 RUNNYMEDE ST,,34.2058,-118.3943
241606778,16,Foothill,1642,10500 CAYUGA AV,,34.261,-118.4243
241607462,16,Foothill,1618,7800 RIM CANYON RD,,34.2739,-118.3033
242004324,20,Olympic,2069,1200 MENLO AV,,34.049,-118.2907
242107167,21,Topanga,2136,7300 ETON AV,,34.2029,-118.5955
242007745,20,Olympic,2071,1300 S VAN NESS AV,,34.0472,-118.3157
242004608,20,Olympic,2069,1200 MENLO AV,,34.049,-118.2907
241905663,19,Mission,1913,14700 POLK ST,,34.3089,-118.4613
241508513,15,N Hollywood,1539,5700 CRANER AV,,34.174,-118.3692
241605638,16,Foothill,1615,11700 FOOTHILL BL,,34.2754,-118.3904
240905757,9,Van Nuys,981,15200 GREENLEAF ST,,34.1509,-118.4647
241506594,15,N Hollywood,1519,6500 CLEON AV,,34.1885,-118.3681
241807606,18,Southeast,1832,100 W 104TH ST,,33.9419,-118.2739
241106656,11,Northeast,1124,3200 FLETCHER DR,,34.1166,-118.2434
241608137,16,Foothill,1601,LAUREL CANYON,PAXTON,34.2865,-118.4161
241305264,13,Newton,1352,400 E 42ND PL,,34.0066,-118.2686
240307898,3,Southwest,334,2800 12TH AV,,34.0309,-118.3314
241105740,11,Northeast,1169,4900 N FIGUEROA ST,,34.1027,-118.2029
240606283,6,Hollywood,642,SELMA,GENESEE,34.0999,-118.3583
241906291,19,Mission,1969,9800 SHARP AV,,34.2482,-118.4268
241606839,16,Foothill,1602,12600 VAN NUYS BL,,34.2816,-118.4073
242106912,21,Topanga,2136,7300 ETON AV,,34.2029,-118.5955
241807102,18,Southeast,1822,9800 S MAIN ST,,33.9472,-118.2739
241905424,19,Mission,1969,13300 WINGO ST,,34.2422,-118.4235
241908471,19,Mission,1964,9200 CEDROS AV,,34.2372,-118.4535
241904838,19,Mission,1969,13300 WINGO ST,,34.2422,-118.4235
241508885,15,N Hollywood,1508,7400 CRANER AV,,34.2048,-118.3692
240806947,8,West LA,805,15500 ADAGIO CT,,34.1194,-118.4741
241805629,18,Southeast,1832,400 W 106TH ST,,33.9401,-118.2805
240104128,1,Central,182,1200 S HOPE ST,,34.0408,-118.2644
241608136,16,Foothill,1642,10500 CAYUGA AV,,34.261,-118.4243
240704755,7,Wilshire,765,1300 S MANSFIELD AV,,34.0503,-118.3448
241506147,15,N Hollywood,1555,5000 TUJUNGA AV,,34.1614,-118.379
241006547,10,West Valley,1061,5200 COLLIER PL,,34.1653,-118.5648
241805875,18,Southeast,1823,400 E 99TH ST,,33.9465,-118.2674
221905982,19,Mission,1977,CANTERBURY,OSBORNE,34.2373,-118.4327
240904134,9,Van Nuys,926,6700 MURIETTA AV,,34.1917,-118.4389
222111399,21,Topanga,2148,20200 HARTLAND ST,,34.1947,-118.5737
200514277,5,Harbor,558,200 W AMAR ST,,33.7478,-118.2822
202112082,21,Topanga,2183,23100 AVENUE SAN LUIS,,34.1615,-118.6311
200304583,3,Southwest,361,3900 URSULA AV,,34.0163,-118.3523
201908081,19,Mission,1966,9100 WAKEFIELD AV,,34.2354,-118.4481
200414791,4,Hollenbeck,409,5200 ALMONT ST,,34.0911,-118.1678
201711086,17,Devonshire,1772,9400 PENFIELD AV,,34.2403,-118.5695
201916638,19,Mission,1964,9200 CEDROS AV,,34.2372,-118.4535
200322320,3,Southwest,312,3000 S CLOVERDALE AV,,34.0273,-118.3594
201006193,10,West Valley,1063,18500 CLARK ST,,34.1704,-118.536
201909009,19,Mission,1959,10000 ARLETA AV,,34.252,-118.4365
201812021,18,Southeast,1803,8700 S SAN PEDRO ST,,33.9581,-118.2695
201810544,18,Southeast,1827,9600 WILMINGTON AV,,33.9494,-118.2386
200308248,3,Southwest,315,2600 S MANHATTAN PL,,34.0309,-118.3101
211404170,14,Pacific,1463,12400 W JEFFERSON BL,,33.9805,-118.4111
200404677,4,Hollenbeck,412,2300 HUMBOLDT ST,,34.0788,-118.2197
202106717,21,Topanga,2139,20200 COHASSET ST,,34.2071,-118.5739
201305831,13,Newton,1351,100 W 42ND PL,,34.0066,-118.274
200320020,3,Southwest,376,3900 DENKER AV,,34.0153,-118.3045
200319949,3,Southwest,397,4200 S VERMONT AV,,34.0073,-118.298
201213840,12,77th Street,1243,1700 W 65TH PL,,0,0
202018808,20,Olympic,2014,200 S KINGSLEY DR,,34.069,-118.3029
200204264,2,Rampart,269,700 S BIXEL ST,,34.0509,-118.2642
201710702,17,Devonshire,1753,10200 COZYCROFT AV,,34.2555,-118.5819
200512437,5,Harbor,584,800 W 26TH ST,,33.7206,-118.2946
201913416,19,Mission,1924,15000 PADDOCK ST,,34.2968,-118.4596
201917995,19,Mission,1908,13300 HERRON ST,,34.3174,-118.4239
201812213,18,Southeast,1806,700 E 89TH ST,,33.9556,-118.263
201806390,18,Southeast,1837,10300 KIMBERLY AV,,33.9428,-118.2404
200514316,5,Harbor,509,1600 251ST ST,,33.7968,-118.3043
211904009,19,Mission,1909,12900 AZTEC ST,,34.323,-118.4148
201808921,18,Southeast,1822,400 W 97TH ST,,33.9483,-118.2827
201907729,19,Mission,1916,13900 AZTEC ST,,34.3039,-118.4358
201812672,18,Southeast,1846,1200 E 114TH ST,,33.931,-118.2542
